invoice_line_no,date,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor_name,itemno,im_desc,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,sale_bottles,sale_dollars,sale_liters,sale_gallons
INV-62521600025,2023-09-21T00:00:00.000,5676,FAMILY PANTRY,4538 LOWER BEAVER RD,DES MOINES,50310,POINT (-93.666318 41.638620981),,POLK,1051100,AMERICAN BRANDIES,421,SAZERAC COMPANY  INC,56195,PAUL MASSON PEACH GRANDE AMBER BRANDY,24,375,3.22,4.83,24,115.92,9.00,2.37
INV-62521600026,2023-09-21T00:00:00.000,5676,FAMILY PANTRY,4538 LOWER BEAVER RD,DES MOINES,50310,POINT (-93.666318 41.638620981),,POLK,1051100,AMERICAN BRANDIES,421,SAZERAC COMPANY  INC,56792,PAUL MASSON APPLE GRANDE AMBER BRANDY,24,375,3.22,4.83,24,115.92,9.00,2.37
INV-62521600027,2023-09-21T00:00:00.000,5676,FAMILY PANTRY,4538 LOWER BEAVER RD,DES MOINES,50310,POINT (-93.666318 41.638620981),,POLK,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64858,FIREBALL CINNAMON WHISKEY MINI DISPENSER,1,50,25.80,38.70,2,77.40,0.10,0.02
INV-62521600028,2023-09-21T00:00:00.000,5676,FAMILY PANTRY,4538 LOWER BEAVER RD,DES MOINES,50310,POINT (-93.666318 41.638620981),,POLK,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64864,FIREBALL CINNAMON WHISKEY,24,375,5.33,8.00,24,192.00,9.00,2.37
INV-62521600029,2023-09-21T00:00:00.000,5676,FAMILY PANTRY,4538 LOWER BEAVER RD,DES MOINES,50310,POINT (-93.666318 41.638620981),,POLK,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64870,FIREBALL CINNAMON WHISKEY,48,100,1.00,1.50,96,144.00,9.60,2.53
INV-62521600030,2023-09-21T00:00:00.000,5676,FAMILY PANTRY,4538 LOWER BEAVER RD,DES MOINES,50310,POINT (-93.666318 41.638620981),,POLK,1081300,AMERICAN CORDIALS & LIQUEURS,772,INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP,75224,KINKY RED MINI,6,50,4.84,7.26,1,7.26,0.05,0.01
INV-62521600031,2023-09-21T00:00:00.000,5676,FAMILY PANTRY,4538 LOWER BEAVER RD,DES MOINES,50310,POINT (-93.666318 41.638620981),,POLK,1022200,100% AGAVE TEQUILA,035,BACARDI USA INC,88285,PATRON SILVER 100ML,12,100,5.82,8.73,1,8.73,0.10,0.02
INV-62521600032,2023-09-21T00:00:00.000,5676,FAMILY PANTRY,4538 LOWER BEAVER RD,DES MOINES,50310,POINT (-93.666318 41.638620981),,POLK,1022200,100% AGAVE TEQUILA,035,BACARDI USA INC,88291,PATRON SILVER MINI,10,50,23.00,34.50,1,34.50,0.05,0.01
INV-62521600033,2023-09-21T00:00:00.000,5676,FAMILY PANTRY,4538 LOWER BEAVER RD,DES MOINES,50310,POINT (-93.666318 41.638620981),,POLK,1022200,100% AGAVE TEQUILA,260,DIAGEO AMERICAS,89174,DON JULIO ANEJO,12,375,17.49,26.24,12,314.88,4.50,1.18
INV-62521600034,2023-09-21T00:00:00.000,5676,FAMILY PANTRY,4538 LOWER BEAVER RD,DES MOINES,50310,POINT (-93.666318 41.638620981),,POLK,1022100,MIXTO TEQUILA,395,PROXIMO,89191,JOSE CUERVO ESPECIAL REPOSADO MINI,12,50,12.33,18.50,1,18.50,0.05,0.01
