invoice_line_no,date,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor_name,itemno,im_desc,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,sale_bottles,sale_dollars,sale_liters,sale_gallons
INV-61119700005,2023-08-10T00:00:00.000,4907,PRIME MART / CEDAR FALLS,2323 MAIN ST,CEDAR FALLS,50613,POINT (-92.446311038 42.516253014),,BLACK HAWK,1062400,SPICED RUM,259,HEAVEN HILL BRANDS,43025,ADMIRAL NELSON SPICED PET,12,750,6.50,9.75,12,117.00,9.00,2.37
INV-61119700006,2023-08-10T00:00:00.000,4907,PRIME MART / CEDAR FALLS,2323 MAIN ST,CEDAR FALLS,50613,POINT (-92.446311038 42.516253014),,BLACK HAWK,1062400,SPICED RUM,260,DIAGEO AMERICAS,43285,CAPTAIN MORGAN ORIGINAL SPICED PET,12,750,9.49,14.24,12,170.88,9.00,2.37
INV-61119700007,2023-08-10T00:00:00.000,4907,PRIME MART / CEDAR FALLS,2323 MAIN ST,CEDAR FALLS,50613,POINT (-92.446311038 42.516253014),,BLACK HAWK,1052100,IMPORTED BRANDIES,420,MOET HENNESSY USA,48099,HENNESSY VS,24,200,7.49,11.24,24,269.76,4.80,1.26
INV-61119700008,2023-08-10T00:00:00.000,4907,PRIME MART / CEDAR FALLS,2323 MAIN ST,CEDAR FALLS,50613,POINT (-92.446311038 42.516253014),,BLACK HAWK,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64870,FIREBALL CINNAMON WHISKEY,48,100,1.00,1.50,48,72.00,4.80,1.26
INV-61119700009,2023-08-10T00:00:00.000,4907,PRIME MART / CEDAR FALLS,2323 MAIN ST,CEDAR FALLS,50613,POINT (-92.446311038 42.516253014),,BLACK HAWK,1081300,AMERICAN CORDIALS & LIQUEURS,772,INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP,75208,KINKY PINK MINI,6,50,4.84,7.26,6,43.56,0.30,0.07
INV-61119700010,2023-08-10T00:00:00.000,4907,PRIME MART / CEDAR FALLS,2323 MAIN ST,CEDAR FALLS,50613,POINT (-92.446311038 42.516253014),,BLACK HAWK,1081300,AMERICAN CORDIALS & LIQUEURS,421,SAZERAC COMPANY  INC,84242,99 PINK LEMONADE MINI,1,50,51.60,77.40,1,77.40,0.05,0.01
INV-61119800001,2023-08-10T00:00:00.000,4907,PRIME MART / CEDAR FALLS,2323 MAIN ST,CEDAR FALLS,50613,POINT (-92.446311038 42.516253014),,BLACK HAWK,1081200,CREAM LIQUEURS,205,E & J GALLO WINERY,73052,RUMCHATA,12,375,8.00,12.00,12,144.00,4.50,1.18
INV-61119900001,2023-08-10T00:00:00.000,010178,BANI'S / CEDAR FALLS,2128 COLLEGE STREET,CEDAR FALLS,50613,POINT (-92.455384029 42.518088986),,BLACK HAWK,1012100,CANADIAN WHISKIES,260,DIAGEO AMERICAS,10788,CROWN ROYAL VANILLA MINI,10,50,9.95,14.93,10,149.30,0.50,0.13
INV-61119900002,2023-08-10T00:00:00.000,010178,BANI'S / CEDAR FALLS,2128 COLLEGE STREET,CEDAR FALLS,50613,POINT (-92.455384029 42.518088986),,BLACK HAWK,1012100,CANADIAN WHISKIES,260,DIAGEO AMERICAS,10803,CROWN ROYAL REGAL APPLE MINI,10,50,9.95,14.93,10,149.30,0.50,0.13
INV-61119900003,2023-08-10T00:00:00.000,010178,BANI'S / CEDAR FALLS,2128 COLLEGE STREET,CEDAR FALLS,50613,POINT (-92.455384029 42.518088986),,BLACK HAWK,1012100,CANADIAN WHISKIES,260,DIAGEO AMERICAS,11290,CROWN ROYAL MINI,10,50,9.95,14.93,10,149.30,0.50,0.13
