invoice_line_no,date,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor_name,itemno,im_desc,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,sale_bottles,sale_dollars,sale_liters,sale_gallons
INV-63345200008,2023-10-17T00:00:00.000,5482,IOWA MINI MART,234 W 3RD ST,DAVENPORT,52801,POINT (-90.57646099 41.522682999),,SCOTT,1031100,AMERICAN VODKAS,300,MCCORMICK DISTILLING CO.,36901,MCCORMICK 80PRF VODKA MINI,6,50,4.70,7.05,12,84.60,0.60,0.15
INV-63345200009,2023-10-17T00:00:00.000,5482,IOWA MINI MART,234 W 3RD ST,DAVENPORT,52801,POINT (-90.57646099 41.522682999),,SCOTT,1031100,AMERICAN VODKAS,300,MCCORMICK DISTILLING CO.,36903,MCCORMICK 80PRF VODKA,48,200,1.19,1.79,96,171.84,19.20,5.07
INV-63345200010,2023-10-17T00:00:00.000,5482,IOWA MINI MART,234 W 3RD ST,DAVENPORT,52801,POINT (-90.57646099 41.522682999),,SCOTT,1031100,AMERICAN VODKAS,300,MCCORMICK DISTILLING CO.,36904,MCCORMICK 80PRF VODKA PET,24,375,1.84,2.76,120,331.20,45.00,11.88
INV-63345200011,2023-10-17T00:00:00.000,5482,IOWA MINI MART,234 W 3RD ST,DAVENPORT,52801,POINT (-90.57646099 41.522682999),,SCOTT,1031100,AMERICAN VODKAS,205,E & J GALLO WINERY,36967,NEW AMSTERDAM 80PRF,24,200,1.99,2.99,24,71.76,4.80,1.26
INV-63345200012,2023-10-17T00:00:00.000,5482,IOWA MINI MART,234 W 3RD ST,DAVENPORT,52801,POINT (-90.57646099 41.522682999),,SCOTT,1031100,AMERICAN VODKAS,301,FIFTH GENERATION INC,38194,TITOS HANDMADE VODKA MINI,5,50,12.80,19.20,5,96.00,0.25,0.06
INV-63345200013,2023-10-17T00:00:00.000,5482,IOWA MINI MART,234 W 3RD ST,DAVENPORT,52801,POINT (-90.57646099 41.522682999),,SCOTT,1031200,AMERICAN FLAVORED VODKA,205,E & J GALLO WINERY,40599,NEW AMSTERDAM RED BERRY,12,750,8.00,12.00,12,144.00,9.00,2.37
INV-63345200014,2023-10-17T00:00:00.000,5482,IOWA MINI MART,234 W 3RD ST,DAVENPORT,52801,POINT (-90.57646099 41.522682999),,SCOTT,1062400,SPICED RUM,259,HEAVEN HILL BRANDS,43026,ADMIRAL NELSON SPICED,12,750,6.50,9.75,12,117.00,9.00,2.37
INV-63345200015,2023-10-17T00:00:00.000,5482,IOWA MINI MART,234 W 3RD ST,DAVENPORT,52801,POINT (-90.57646099 41.522682999),,SCOTT,1062400,SPICED RUM,260,DIAGEO AMERICAS,43285,CAPTAIN MORGAN ORIGINAL SPICED PET,12,750,9.49,14.24,12,170.88,9.00,2.37
INV-63345200016,2023-10-17T00:00:00.000,5482,IOWA MINI MART,234 W 3RD ST,DAVENPORT,52801,POINT (-90.57646099 41.522682999),,SCOTT,1062400,SPICED RUM,240,WILLIAM GRANT & SONS INC,45884,SAILOR JERRY SPICED NAVY RUM PET,24,375,4.80,7.20,2,14.40,0.75,0.19
INV-63345200017,2023-10-17T00:00:00.000,5482,IOWA MINI MART,234 W 3RD ST,DAVENPORT,52801,POINT (-90.57646099 41.522682999),,SCOTT,1062400,SPICED RUM,240,WILLIAM GRANT & SONS INC,45886,SAILOR JERRY SPICED NAVY RUM,12,750,10.00,15.00,1,15.00,0.75,0.19
