invoice_line_no,date,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor_name,itemno,im_desc,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,sale_bottles,sale_dollars,sale_liters,sale_gallons
INV-59956600003,2023-07-03T00:00:00.000,6018,CASEY'S GENERAL STORE #2532 / ELDORA,1807 EDGINGTON AVE,ELDORA,50627,POINT (-93.106066982 42.360232981),,HARDIN,1031200,AMERICAN FLAVORED VODKA,205,E & J GALLO WINERY,39492,NEW AMSTERDAM PINK WHITNEY,12,750,8.00,12.00,12,144.00,9.00,2.37
INV-59956600004,2023-07-03T00:00:00.000,6018,CASEY'S GENERAL STORE #2532 / ELDORA,1807 EDGINGTON AVE,ELDORA,50627,POINT (-93.106066982 42.360232981),,HARDIN,1062400,SPICED RUM,259,HEAVEN HILL BRANDS,43022,ADMIRAL NELSON SPICED MINI,8,50,5.66,8.49,8,67.92,0.40,0.10
INV-59956600005,2023-07-03T00:00:00.000,6018,CASEY'S GENERAL STORE #2532 / ELDORA,1807 EDGINGTON AVE,ELDORA,50627,POINT (-93.106066982 42.360232981),,HARDIN,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64865,FIREBALL CINNAMON WHISKEY PET,12,750,9.00,13.50,12,162.00,9.00,2.37
INV-59956600006,2023-07-03T00:00:00.000,6018,CASEY'S GENERAL STORE #2532 / ELDORA,1807 EDGINGTON AVE,ELDORA,50627,POINT (-93.106066982 42.360232981),,HARDIN,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,65013,FIREBALL CINNAMON WHISKEY MINI SLEEVE,12,50,4.30,6.45,36,232.20,1.80,0.47
INV-59956600007,2023-07-03T00:00:00.000,6018,CASEY'S GENERAL STORE #2532 / ELDORA,1807 EDGINGTON AVE,ELDORA,50627,POINT (-93.106066982 42.360232981),,HARDIN,1031200,AMERICAN FLAVORED VODKA,260,DIAGEO AMERICAS,78133,SMIRNOFF PINK LEMONADE,12,750,8.25,12.38,12,148.56,9.00,2.37
INV-59956600008,2023-07-03T00:00:00.000,6018,CASEY'S GENERAL STORE #2532 / ELDORA,1807 EDGINGTON AVE,ELDORA,50627,POINT (-93.106066982 42.360232981),,HARDIN,1091300,NEUTRAL GRAIN SPIRITS FLAVORED,346,OLE SMOKY DISTILLERY LLC,86739,OLE SMOKY APPLE PIE MOONSHINE 70PRF MINI,8,50,8.75,13.13,8,105.04,0.40,0.10
INV-59956700001,2023-07-03T00:00:00.000,6018,CASEY'S GENERAL STORE #2532 / ELDORA,1807 EDGINGTON AVE,ELDORA,50627,POINT (-93.106066982 42.360232981),,HARDIN,1031100,AMERICAN VODKAS,434,LUXCO INC,36301,HAWKEYE VODKA MINI,12,50,4.50,6.75,12,81.00,0.60,0.15
INV-59956700002,2023-07-03T00:00:00.000,6018,CASEY'S GENERAL STORE #2532 / ELDORA,1807 EDGINGTON AVE,ELDORA,50627,POINT (-93.106066982 42.360232981),,HARDIN,1081400,AMERICAN SCHNAPPS,421,SAZERAC COMPANY  INC,84171,99 BANANAS,48,100,1.00,1.50,48,72.00,4.80,1.26
INV-59956700003,2023-07-03T00:00:00.000,6018,CASEY'S GENERAL STORE #2532 / ELDORA,1807 EDGINGTON AVE,ELDORA,50627,POINT (-93.106066982 42.360232981),,HARDIN,1081300,AMERICAN CORDIALS & LIQUEURS,421,SAZERAC COMPANY  INC,84393,99 WATERMELON PET MINI,1,50,51.60,77.40,1,77.40,0.05,0.01
INV-59956800001,2023-07-03T00:00:00.000,6018,CASEY'S GENERAL STORE #2532 / ELDORA,1807 EDGINGTON AVE,ELDORA,50627,POINT (-93.106066982 42.360232981),,HARDIN,1091300,NEUTRAL GRAIN SPIRITS FLAVORED,346,OLE SMOKY DISTILLERY LLC,80398,OLE SMOKY WHITE CHOCOLATE STRAWBERRY MOONSHINE MINI,8,50,8.75,13.13,8,105.04,0.40,0.10
INV-59956900001,2023-07-03T00:00:00.000,010194,GOODSTOP BY CASEY'S #4313 / ELDORA,2359 EDGINGTON AVENUE,ELDORA,50627,POINT (-93.113612036 42.360154987),,HARDIN,1031100,AMERICAN VODKAS,434,LUXCO INC,36304,HAWKEYE VODKA,24,375,2.00,3.00,24,72.00,9.00,2.37
INV-59956900002,2023-07-03T00:00:00.000,010194,GOODSTOP BY CASEY'S #4313 / ELDORA,2359 EDGINGTON AVENUE,ELDORA,50627,POINT (-93.113612036 42.360154987),,HARDIN,1031100,AMERICAN VODKAS,434,LUXCO INC,36306,HAWKEYE VODKA,12,750,3.50,5.25,12,63.00,9.00,2.37
INV-59956900003,2023-07-03T00:00:00.000,010194,GOODSTOP BY CASEY'S #4313 / ELDORA,2359 EDGINGTON AVENUE,ELDORA,50627,POINT (-93.113612036 42.360154987),,HARDIN,1031100,AMERICAN VODKAS,260,DIAGEO AMERICAS,38008,SMIRNOFF 80PRF PET,6,1750,14.75,22.13,6,132.78,10.50,2.77
INV-59956900004,2023-07-03T00:00:00.000,010194,GOODSTOP BY CASEY'S #4313 / ELDORA,2359 EDGINGTON AVENUE,ELDORA,50627,POINT (-93.113612036 42.360154987),,HARDIN,1062400,SPICED RUM,259,HEAVEN HILL BRANDS,43022,ADMIRAL NELSON SPICED MINI,8,50,5.66,8.49,8,67.92,0.40,0.10
INV-59956900005,2023-07-03T00:00:00.000,010194,GOODSTOP BY CASEY'S #4313 / ELDORA,2359 EDGINGTON AVENUE,ELDORA,50627,POINT (-93.113612036 42.360154987),,HARDIN,1062400,SPICED RUM,259,HEAVEN HILL BRANDS,43024,ADMIRAL NELSON SPICED,24,375,3.25,4.88,24,117.12,9.00,2.37
INV-59956900006,2023-07-03T00:00:00.000,010194,GOODSTOP BY CASEY'S #4313 / ELDORA,2359 EDGINGTON AVENUE,ELDORA,50627,POINT (-93.113612036 42.360154987),,HARDIN,1062400,SPICED RUM,260,DIAGEO AMERICAS,43336,CAPTAIN MORGAN ORIGINAL SPICED,12,750,9.49,14.24,12,170.88,9.00,2.37
INV-59956900007,2023-07-03T00:00:00.000,010194,GOODSTOP BY CASEY'S #4313 / ELDORA,2359 EDGINGTON AVENUE,ELDORA,50627,POINT (-93.113612036 42.360154987),,HARDIN,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,64870,FIREBALL CINNAMON WHISKEY,48,100,1.00,1.50,48,72.00,4.80,1.26
INV-59956900008,2023-07-03T00:00:00.000,010194,GOODSTOP BY CASEY'S #4313 / ELDORA,2359 EDGINGTON AVENUE,ELDORA,50627,POINT (-93.113612036 42.360154987),,HARDIN,1091300,NEUTRAL GRAIN SPIRITS FLAVORED,346,OLE SMOKY DISTILLERY LLC,76412,OLE SMOKY BUTTER PECAN MOONSHINE MINI,8,50,8.75,13.13,8,105.04,0.40,0.10
INV-59956900009,2023-07-03T00:00:00.000,010194,GOODSTOP BY CASEY'S #4313 / ELDORA,2359 EDGINGTON AVENUE,ELDORA,50627,POINT (-93.113612036 42.360154987),,HARDIN,1031200,AMERICAN FLAVORED VODKA,260,DIAGEO AMERICAS,77956,"SMIRNOFF RED, WHITE & BERRY",12,750,8.25,12.38,12,148.56,9.00,2.37
