invoice_line_no,date,store,name,address,city,zipcode,store_location,county_number,county,category,category_name,vendor_no,vendor_name,itemno,im_desc,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,sale_bottles,sale_dollars,sale_liters,sale_gallons
INV-56739600003,2023-03-16T00:00:00.000,5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,5340 NW BEAVER DR,JOHNSTON,50131,POINT (-93.68461 41.65752),,POLK,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,100423,FIREBALL CINNAMON WHISKEY 100ML CARRIER,8,100,6.00,9.00,16,144.00,1.60,0.42
INV-56739600004,2023-03-16T00:00:00.000,5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,5340 NW BEAVER DR,JOHNSTON,50131,POINT (-93.68461 41.65752),,POLK,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,65013,FIREBALL CINNAMON WHISKEY MINI SLEEVE,12,50,4.30,6.45,24,154.80,1.20,0.31
INV-56739600005,2023-03-16T00:00:00.000,5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,5340 NW BEAVER DR,JOHNSTON,50131,POINT (-93.68461 41.65752),,POLK,1081600,WHISKEY LIQUEUR,421,SAZERAC COMPANY  INC,100413,FIREBALL CINNAMON WHISKEY PARTY BUCKET,1,50,51.60,77.40,1,77.40,0.05,0.01
INV-56739600006,2023-03-16T00:00:00.000,5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,5340 NW BEAVER DR,JOHNSTON,50131,POINT (-93.68461 41.65752),,POLK,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11776,BLACK VELVET,12,750,5.50,8.25,12,99.00,9.00,2.37
INV-56739600007,2023-03-16T00:00:00.000,5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,5340 NW BEAVER DR,JOHNSTON,50131,POINT (-93.68461 41.65752),,POLK,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11788,BLACK VELVET,6,1750,11.00,16.50,4,66.00,7.00,1.84
INV-56739600008,2023-03-16T00:00:00.000,5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,5340 NW BEAVER DR,JOHNSTON,50131,POINT (-93.68461 41.65752),,POLK,1012100,CANADIAN WHISKIES,259,HEAVEN HILL BRANDS,11771,BLACK VELVET MINI,8,50,8.87,13.31,4,53.24,0.20,0.05
INV-56739600009,2023-03-16T00:00:00.000,5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,5340 NW BEAVER DR,JOHNSTON,50131,POINT (-93.68461 41.65752),,POLK,1062400,SPICED RUM,260,DIAGEO AMERICAS,43285,CAPTAIN MORGAN ORIGINAL SPICED PET,12,750,9.06,13.59,12,163.08,9.00,2.37
INV-56739600010,2023-03-16T00:00:00.000,5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,5340 NW BEAVER DR,JOHNSTON,50131,POINT (-93.68461 41.65752),,POLK,1062400,SPICED RUM,260,DIAGEO AMERICAS,43338,CAPTAIN MORGAN ORIGINAL SPICED,6,1750,18.00,27.00,6,162.00,10.50,2.77
INV-56739600011,2023-03-16T00:00:00.000,5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,5340 NW BEAVER DR,JOHNSTON,50131,POINT (-93.68461 41.65752),,POLK,1031100,AMERICAN VODKAS,301,FIFTH GENERATION INC,38176,TITOS HANDMADE VODKA,12,750,10.00,15.00,12,180.00,9.00,2.37
INV-56739600012,2023-03-16T00:00:00.000,5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,5340 NW BEAVER DR,JOHNSTON,50131,POINT (-93.68461 41.65752),,POLK,1031100,AMERICAN VODKAS,301,FIFTH GENERATION INC,38178,TITOS HANDMADE VODKA,6,1750,19.00,28.50,4,114.00,7.00,1.84
INV-56739600013,2023-03-16T00:00:00.000,5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,5340 NW BEAVER DR,JOHNSTON,50131,POINT (-93.68461 41.65752),,POLK,1031100,AMERICAN VODKAS,260,DIAGEO AMERICAS,38006,SMIRNOFF 80PRF PET,12,750,8.25,12.38,6,74.28,4.50,1.18
