"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-63035000005","2023-10-06T00:00:00.000","5611","CASEY'S GENERAL STORE #2908 / ANAMOSA","1752 HWY 64 E","ANAMOSA","52205","POINT (-91.263157963 42.103598007)",,"JONES","1031100","AMERICAN VODKAS","434","LUXCO INC","36308","HAWKEYE VODKA","6","1750","7.50","11.25","6","67.50","10.50","2.77"
"INV-63035000006","2023-10-06T00:00:00.000","5611","CASEY'S GENERAL STORE #2908 / ANAMOSA","1752 HWY 64 E","ANAMOSA","52205","POINT (-91.263157963 42.103598007)",,"JONES","1031100","AMERICAN VODKAS","300","MCCORMICK DISTILLING CO.","36904","MCCORMICK 80PRF VODKA PET","24","375","1.84","2.76","24","66.24","9.00","2.37"
"INV-63035000007","2023-10-06T00:00:00.000","5611","CASEY'S GENERAL STORE #2908 / ANAMOSA","1752 HWY 64 E","ANAMOSA","52205","POINT (-91.263157963 42.103598007)",,"JONES","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38174","TITOS HANDMADE VODKA","12","375","5.42","8.13","12","97.56","4.50","1.18"
"INV-63035000008","2023-10-06T00:00:00.000","5611","CASEY'S GENERAL STORE #2908 / ANAMOSA","1752 HWY 64 E","ANAMOSA","52205","POINT (-91.263157963 42.103598007)",,"JONES","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38176","TITOS HANDMADE VODKA","12","750","10.00","15.00","12","180.00","9.00","2.37"
"INV-63035000009","2023-10-06T00:00:00.000","5611","CASEY'S GENERAL STORE #2908 / ANAMOSA","1752 HWY 64 E","ANAMOSA","52205","POINT (-91.263157963 42.103598007)",,"JONES","1062400","SPICED RUM","260","DIAGEO AMERICAS","43336","CAPTAIN MORGAN ORIGINAL SPICED","12","750","9.49","14.24","12","170.88","9.00","2.37"
"INV-63035100001","2023-10-06T00:00:00.000","5737","SUPER STOP & SHOP / BALDWIN","5358 HWY 64","BALDWIN","52207","POINT (-90.836072001 42.073752984)",,"JACKSON","1011200","STRAIGHT BOURBON WHISKIES","287","CHATHAM IMPORTS INC","916882","HA BOMBERGERS DECLARATION BOURBON","3","750","60.00","90.00","1","90.00","0.75","0.19"
"INV-63035200001","2023-10-06T00:00:00.000","4171","BROTHERS MARKET, INC. / CASCADE","105 SE NIXON ST","CASCADE","52033","POINT (-90.992563977 42.306338014)",,"DUBUQUE","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","10548","BLACK VELVET TOASTED CARAMEL","6","1750","11.00","16.50","6","99.00","10.50","2.77"
"INV-63035200002","2023-10-06T00:00:00.000","4171","BROTHERS MARKET, INC. / CASCADE","105 SE NIXON ST","CASCADE","52033","POINT (-90.992563977 42.306338014)",,"DUBUQUE","1012100","CANADIAN WHISKIES","065","JIM BEAM BRANDS","10628","CANADIAN CLUB WHISKY","6","1750","14.50","21.75","6","130.50","10.50","2.77"
"INV-63035200003","2023-10-06T00:00:00.000","4171","BROTHERS MARKET, INC. / CASCADE","105 SE NIXON ST","CASCADE","52033","POINT (-90.992563977 42.306338014)",,"DUBUQUE","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11777","BLACK VELVET","12","1000","7.00","10.50","12","126.00","12.00","3.17"
"INV-63035200004","2023-10-06T00:00:00.000","4171","BROTHERS MARKET, INC. / CASCADE","105 SE NIXON ST","CASCADE","52033","POINT (-90.992563977 42.306338014)",,"DUBUQUE","1012100","CANADIAN WHISKIES","421","SAZERAC COMPANY  INC","12407","CANADIAN LTD WHISKY","12","1000","5.50","8.25","12","99.00","12.00","3.17"
"INV-63035200005","2023-10-06T00:00:00.000","4171","BROTHERS MARKET, INC. / CASCADE","105 SE NIXON ST","CASCADE","52033","POINT (-90.992563977 42.306338014)",,"DUBUQUE","1012100","CANADIAN WHISKIES","421","SAZERAC COMPANY  INC","12408","CANADIAN LTD WHISKY","6","1750","10.00","15.00","6","90.00","10.50","2.77"
"INV-63035200006","2023-10-06T00:00:00.000","4171","BROTHERS MARKET, INC. / CASCADE","105 SE NIXON ST","CASCADE","52033","POINT (-90.992563977 42.306338014)",,"DUBUQUE","1011200","STRAIGHT BOURBON WHISKIES","259","HEAVEN HILL BRANDS","17958","EVAN WILLIAMS BLACK","6","1750","17.00","25.50","6","153.00","10.50","2.77"
"INV-63035200007","2023-10-06T00:00:00.000","4171","BROTHERS MARKET, INC. / CASCADE","105 SE NIXON ST","CASCADE","52033","POINT (-90.992563977 42.306338014)",,"DUBUQUE","1032100","IMPORTED VODKAS","370","PERNOD RICARD USA","34008","ABSOLUT SWEDISH VODKA 80PRF","6","1750","19.99","29.99","2","59.98","3.50","0.92"
"INV-63035200008","2023-10-06T00:00:00.000","4171","BROTHERS MARKET, INC. / CASCADE","105 SE NIXON ST","CASCADE","52033","POINT (-90.992563977 42.306338014)",,"DUBUQUE","1032100","IMPORTED VODKAS","035","BACARDI USA INC","34433","GREY GOOSE","12","750","15.50","23.25","2","46.50","1.50","0.39"
"INV-63035200009","2023-10-06T00:00:00.000","4171","BROTHERS MARKET, INC. / CASCADE","105 SE NIXON ST","CASCADE","52033","POINT (-90.992563977 42.306338014)",,"DUBUQUE","1031100","AMERICAN VODKAS","421","SAZERAC COMPANY  INC","35318","BARTON VODKA","6","1750","7.06","10.59","6","63.54","10.50","2.77"
