"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-61180800008","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1041100","AMERICAN DRY GINS","205","E & J GALLO WINERY","31475","NEW AMSTERDAM GIN","12","750","8.50","12.75","6","76.50","4.50","1.18"
"INV-61180800009","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1041100","AMERICAN DRY GINS","370","PERNOD RICARD USA","32236","SEAGRAMS EXTRA DRY GIN","12","750","7.99","11.99","6","71.94","4.50","1.18"
"INV-61180800010","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1032100","IMPORTED VODKAS","421","SAZERAC COMPANY  INC","34368","FRIS DANISH VODKA","6","1750","8.49","12.74","6","76.44","10.50","2.77"
"INV-61180800011","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1031100","AMERICAN VODKAS","115","CONSTELLATION BRANDS INC","34820","SVEDKA 80PRF","12","750","8.00","12.00","3","36.00","2.25","0.59"
"INV-61180800012","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1031100","AMERICAN VODKAS","434","LUXCO INC","36308","HAWKEYE VODKA","6","1750","7.50","11.25","6","67.50","10.50","2.77"
"INV-61180800013","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1031100","AMERICAN VODKAS","300","MCCORMICK DISTILLING CO.","36908","MCCORMICK 80PRF VODKA PET","6","1750","8.24","12.36","6","74.16","10.50","2.77"
"INV-61180800014","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1031100","AMERICAN VODKAS","380","PHILLIPS BEVERAGE","37338","UV VODKA PET","6","1750","11.50","17.25","6","76.50","10.50","2.77"
"INV-61180800015","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1031100","AMERICAN VODKAS","421","SAZERAC COMPANY  INC","38088","PLATINUM 7X VODKA","6","1750","9.44","14.16","6","84.96","10.50","2.77"
"INV-61180800016","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38178","TITOS HANDMADE VODKA","6","1750","19.00","28.50","6","171.00","10.50","2.77"
"INV-61180800017","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1031200","AMERICAN FLAVORED VODKA","380","PHILLIPS BEVERAGE","41681","UV RED CHERRY","6","1750","11.50","17.25","1","12.75","1.75","0.46"
"INV-61180800018","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1081300","AMERICAN CORDIALS & LIQUEURS","619","CAMPARI AMERICA","77774","WILD TURKEY AMERICAN HONEY","12","1000","14.50","21.75","6","130.50","6.00","1.58"
"INV-61180800019","2023-08-11T00:00:00.000","4317","FAREWAY STORES #941 / GREENFIELD","212 SW KENT","GREENFIELD","50849","POINT (-94.463957005 41.302532983)",,"ADAIR","1081200","CREAM LIQUEURS","421","SAZERAC COMPANY  INC","80023","BUFFALO TRACE BOURBON CREAM","12","750","10.40","15.60","1","15.60","0.75","0.19"
