"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-62318400005","2023-09-15T00:00:00.000","010077","HAWKS SMOKE SHOP / MARION","1396 7TH AVE","MARION","52302","POINT (-91.594720405 42.033347312)",,"LINN","1011400","TENNESSEE WHISKIES","085","BROWN FORMAN CORP.","26821","JACK DANIELS OLD #7 BLACK LABEL MINI","12","50","11.50","17.25","2","34.50","0.10","0.02"
"INV-62318400006","2023-09-15T00:00:00.000","010077","HAWKS SMOKE SHOP / MARION","1396 7TH AVE","MARION","52302","POINT (-91.594720405 42.033347312)",,"LINN","1031200","AMERICAN FLAVORED VODKA","115","CONSTELLATION BRANDS INC","33665","SVEDKA STRAWBERRY LEMONADE","6","1750","13.40","20.10","2","40.20","3.50","0.92"
"INV-62318400007","2023-09-15T00:00:00.000","010077","HAWKS SMOKE SHOP / MARION","1396 7TH AVE","MARION","52302","POINT (-91.594720405 42.033347312)",,"LINN","1031100","AMERICAN VODKAS","434","LUXCO INC","36304","HAWKEYE VODKA","24","375","2.00","3.00","24","72.00","9.00","2.37"
"INV-62318400008","2023-09-15T00:00:00.000","010077","HAWKS SMOKE SHOP / MARION","1396 7TH AVE","MARION","52302","POINT (-91.594720405 42.033347312)",,"LINN","1052100","IMPORTED BRANDIES","420","MOET HENNESSY USA","48099","HENNESSY VS","24","200","7.49","11.24","24","269.76","4.80","1.26"
"INV-62318400009","2023-09-15T00:00:00.000","010077","HAWKS SMOKE SHOP / MARION","1396 7TH AVE","MARION","52302","POINT (-91.594720405 42.033347312)",,"LINN","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","64858","FIREBALL CINNAMON WHISKEY MINI DISPENSER","1","50","25.80","38.70","1","38.70","0.05","0.01"
"INV-62318400010","2023-09-15T00:00:00.000","010077","HAWKS SMOKE SHOP / MARION","1396 7TH AVE","MARION","52302","POINT (-91.594720405 42.033347312)",,"LINN","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","65013","FIREBALL CINNAMON WHISKEY MINI SLEEVE","12","50","4.30","6.45","12","77.40","0.60","0.15"
"INV-62318400011","2023-09-15T00:00:00.000","010077","HAWKS SMOKE SHOP / MARION","1396 7TH AVE","MARION","52302","POINT (-91.594720405 42.033347312)",,"LINN","1081300","AMERICAN CORDIALS & LIQUEURS","772","INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP","75208","KINKY PINK MINI","6","50","4.84","7.26","6","43.56","0.30","0.07"
"INV-62318500002","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1012100","CANADIAN WHISKIES","395","PROXIMO","14210","PENDLETON MIDNIGHT","12","750","19.80","29.70","1","29.70","0.75","0.19"
"INV-62318500003","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1011500","BOTTLED IN BOND BOURBON","421","SAZERAC COMPANY  INC","16086","EARLY TIMES BOTTLED IN BOND","12","1000","13.00","19.50","1","19.50","1.00","0.26"
"INV-62318500007","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1011200","STRAIGHT BOURBON WHISKIES","421","SAZERAC COMPANY  INC","18006","BUFFALO TRACE BOURBON","12","750","13.00","19.50","12","234.00","9.00","2.37"
"INV-62318500009","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1012300","SINGLE MALT SCOTCH","240","WILLIAM GRANT & SONS INC","4350","BALVENIE 12YR AMERICAN OAK","6","750","42.50","63.75","1","63.75","0.75","0.19"
"INV-62318500010","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1012300","SINGLE MALT SCOTCH","240","WILLIAM GRANT & SONS INC","4356","BALVENIE 12YR DOUBLEWOOD","12","750","40.00","60.00","1","60.00","0.75","0.19"
"INV-62318500011","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1082100","IMPORTED CORDIALS & LIQUEURS","619","CAMPARI AMERICA","64636","CAMPARI ITALIAN APERITIVO","12","750","17.50","26.25","2","52.50","1.50","0.39"
"INV-62318500012","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1022200","100% AGAVE TEQUILA","305","MHW LTD","66416","ROCK N ROLL TEQUILA GUITAR STRAWBERRY","6","750","21.07","31.61","6","189.66","4.50","1.18"
"INV-62318500013","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1071000","COCKTAILS/RTD","305","MHW LTD","67043","TWISTED SHOTZ PORN STAR","1","1800","55.26","82.89","1","82.89","1.80","0.47"
"INV-62318500014","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1071000","COCKTAILS/RTD","305","MHW LTD","67075","TWISTED SHOTZ SEX ON THE BEACH","1","1800","55.24","82.86","1","82.86","1.80","0.47"
"INV-62318500015","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1071000","COCKTAILS/RTD","305","MHW LTD","67155","TWISTED SHOTZ PUSSY CAT","1","1800","55.26","82.89","1","82.89","1.80","0.47"
"INV-62318600001","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1062300","AGED DARK RUM","035","BACARDI USA INC","100533","BACARDI OCHO GIFT TUBE","6","750","15.00","22.50","1","22.50","0.75","0.19"
"INV-62318600002","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1011200","STRAIGHT BOURBON WHISKIES","065","JIM BEAM BRANDS","102044","MAKERS MARK PRIVATE SELECT TRI-PACK","3","375","40.00","60.00","3","180.00","1.12","0.29"
"INV-62318600003","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1011200","STRAIGHT BOURBON WHISKIES","259","HEAVEN HILL BRANDS","16017","HEAVEN HILL BOTTLED-IN-BOND 7YR","6","750","25.00","37.50","1","37.50","0.75","0.19"
"INV-62318600004","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1011100","BLENDED WHISKIES","357","PALM BAY INTERNATIONAL","22496","JACOBS PARDON SMALL BATCH WHISKEY #3","6","750","100.00","150.00","1","150.00","0.75","0.19"
"INV-62318600005","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1011100","BLENDED WHISKIES","079","BRECKENRIDGE DISTILLERY / DOUBLE DIAMOND DISTILLERY LLC","23056","BRECKENRIDGE BOURBON","6","750","24.49","36.74","2","73.48","1.50","0.39"
"INV-62318600006","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1081200","CREAM LIQUEURS","421","SAZERAC COMPANY  INC","68100","1792 CHOCOLATE BOURBON BALL CREAM","12","750","10.40","15.60","1","15.60","0.75","0.19"
"INV-62318600007","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1701100","TEMPORARY & SPECIALTY PACKAGES","421","SAZERAC COMPANY  INC","86623","ISAAC BOWMAN PORT FINISH BOURBON","6","750","20.00","30.00","6","180.00","4.50","1.18"
"INV-62318700001","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1011100","BLENDED WHISKIES","370","PERNOD RICARD USA","101355","SKREWBALL PEANUT BUTTER WHISKEY MINI KREW PACKAGE","15","50","11.20","16.80","1","16.80","0.05","0.01"
"INV-62318700002","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1032100","IMPORTED VODKAS","035","BACARDI USA INC","101989","GREY GOOSE GLASS PACK","6","750","15.49","23.24","6","139.44","4.50","1.18"
"INV-62318700003","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1012100","CANADIAN WHISKIES","260","DIAGEO AMERICAS","10790","CROWN ROYAL VANILLA","24","375","8.49","12.74","4","50.96","1.50","0.39"
"INV-62318700004","2023-09-15T00:00:00.000","010104","MEGA RETAIL / MARION","5680 KACENA AVE.","MARION","52302","POINT (-91.551385965 42.043487985)",,"LINN","1012100","CANADIAN WHISKIES","260","DIAGEO AMERICAS","11294","CROWN ROYAL","24","375","8.49","12.74","4","50.96","1.50","0.39"
