"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-60553100018","2023-07-21T00:00:00.000","4301","SAHOTA FOOD MART","1805 SE 14TH ST","DES MOINES","50320","POINT (-93.596602023 41.572408011)",,"POLK","1081400","AMERICAN SCHNAPPS","421","SAZERAC COMPANY  INC","84171","99 BANANAS","48","100","1.00","1.50","48","72.00","4.80","1.26"
"INV-60553100019","2023-07-21T00:00:00.000","4301","SAHOTA FOOD MART","1805 SE 14TH ST","DES MOINES","50320","POINT (-93.596602023 41.572408011)",,"POLK","1022200","100% AGAVE TEQUILA","472","TEQUILAS PREMIUM, INC","88741","CLASE AZUL REPOSADO","6","750","96.67","145.01","1","145.01","0.75","0.19"
"INV-60553200001","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1012100","CANADIAN WHISKIES","260","DIAGEO AMERICAS","11297","CROWN ROYAL","12","1000","20.49","30.74","12","368.88","12.00","3.17"
"INV-60553200002","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11774","BLACK VELVET","24","375","3.25","4.88","24","117.12","9.00","2.37"
"INV-60553200003","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11786","BLACK VELVET PET","12","750","5.50","8.25","12","99.00","9.00","2.37"
"INV-60553200004","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11788","BLACK VELVET","6","1750","11.00","16.50","12","198.00","21.00","5.54"
"INV-60553200005","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1031100","AMERICAN VODKAS","434","LUXCO INC","36308","HAWKEYE VODKA","6","1750","7.50","11.25","6","67.50","10.50","2.77"
"INV-60553200006","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1031100","AMERICAN VODKAS","229","DEHNER DISTILLERY","37259","GOTCHA VODKA","6","1750","6.50","9.75","12","117.00","21.00","5.54"
"INV-60553200007","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1062400","SPICED RUM","259","HEAVEN HILL BRANDS","43026","ADMIRAL NELSON SPICED","12","750","6.50","9.75","12","117.00","9.00","2.37"
"INV-60553200008","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1062100","GOLD RUM","035","BACARDI USA INC","43036","BACARDI GOLD","12","750","8.76","13.14","4","52.56","3.00","0.79"
"INV-60553200009","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1062200","WHITE RUM","434","LUXCO INC","45276","PARAMOUNT WHITE RUM","12","750","4.25","6.38","12","76.56","9.00","2.37"
"INV-60553200010","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1052100","IMPORTED BRANDIES","420","MOET HENNESSY USA","48099","HENNESSY VS","24","200","7.49","11.24","48","539.52","9.60","2.53"
"INV-60553200011","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1052100","IMPORTED BRANDIES","420","MOET HENNESSY USA","48105","HENNESSY VS","12","375","11.49","17.24","24","413.76","9.00","2.37"
"INV-60553200012","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","64864","FIREBALL CINNAMON WHISKEY","24","375","5.33","8.00","24","192.00","9.00","2.37"
"INV-60553200013","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","64870","FIREBALL CINNAMON WHISKEY","48","100","1.00","1.50","96","144.00","9.60","2.53"
"INV-60553200014","2023-07-21T00:00:00.000","3678","SMOKE SHOP, THE","1918 SE 14TH ST","DES MOINES","50320","POINT (-93.597361005 41.570897005)",,"POLK","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","65013","FIREBALL CINNAMON WHISKEY MINI SLEEVE","12","50","4.30","6.45","24","154.80","1.20","0.31"
"INV-60553300001","2023-07-21T00:00:00.000","5245","BEST TRIP","1516, SE  1ST ST","DES MOINES","50315","POINT (-93.613849968 41.576228985)",,"POLK","1012100","CANADIAN WHISKIES","260","DIAGEO AMERICAS","10791","CROWN ROYAL VANILLA","12","750","17.49","26.24","1","26.24","0.75","0.19"
"INV-60553300002","2023-07-21T00:00:00.000","5245","BEST TRIP","1516, SE  1ST ST","DES MOINES","50315","POINT (-93.613849968 41.576228985)",,"POLK","1012100","CANADIAN WHISKIES","260","DIAGEO AMERICAS","10803","CROWN ROYAL REGAL APPLE MINI","10","50","9.95","14.93","2","29.86","0.10","0.02"
"INV-60553300003","2023-07-21T00:00:00.000","5245","BEST TRIP","1516, SE  1ST ST","DES MOINES","50315","POINT (-93.613849968 41.576228985)",,"POLK","1012100","CANADIAN WHISKIES","260","DIAGEO AMERICAS","10807","CROWN ROYAL REGAL APPLE","12","750","17.49","26.24","3","78.72","2.25","0.59"
