"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-59325700056","2023-06-12T00:00:00.000","5176","SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET","455 EDGEWOOD RD NW","CEDAR RAPIDS","52405","POINT (-91.715411261 41.978044809)",,"LINN","1082200","IMPORTED SCHNAPPS","421","SAZERAC COMPANY  INC","69609","DR MCGILLICUDDYS APPLE PIE MINI","12","50","5.00","7.50","12","90.00","0.60","0.15"
"INV-59325700057","2023-06-12T00:00:00.000","5176","SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET","455 EDGEWOOD RD NW","CEDAR RAPIDS","52405","POINT (-91.715411261 41.978044809)",,"LINN","1082200","IMPORTED SCHNAPPS","421","SAZERAC COMPANY  INC","69631","DR MCGILLICUDDYS CHERRY MINI","12","50","5.00","7.50","1","7.50","0.05","0.01"
"INV-59325700058","2023-06-12T00:00:00.000","5176","SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET","455 EDGEWOOD RD NW","CEDAR RAPIDS","52405","POINT (-91.715411261 41.978044809)",,"LINN","1082200","IMPORTED SCHNAPPS","421","SAZERAC COMPANY  INC","69656","DR MCGILLICUDDYS MENTHOLMINT","12","750","8.66","12.99","12","155.88","9.00","2.37"
"INV-59325700059","2023-06-12T00:00:00.000","5176","SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET","455 EDGEWOOD RD NW","CEDAR RAPIDS","52405","POINT (-91.715411261 41.978044809)",,"LINN","1081300","AMERICAN CORDIALS & LIQUEURS","772","INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP","75195","KINKY ALOHA MINI","6","50","4.84","7.26","6","43.56","0.30","0.07"
"INV-59325700060","2023-06-12T00:00:00.000","5176","SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET","455 EDGEWOOD RD NW","CEDAR RAPIDS","52405","POINT (-91.715411261 41.978044809)",,"LINN","1031200","AMERICAN FLAVORED VODKA","772","INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP","75221","KINKY GREEN","6","750","10.00","15.00","2","30.00","1.50","0.39"
"INV-59325700061","2023-06-12T00:00:00.000","5176","SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET","455 EDGEWOOD RD NW","CEDAR RAPIDS","52405","POINT (-91.715411261 41.978044809)",,"LINN","1081300","AMERICAN CORDIALS & LIQUEURS","772","INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP","75263","KINKY FRUIT PUNCH MINI","6","50","4.90","7.35","6","44.10","0.30","0.07"
"INV-59325700062","2023-06-12T00:00:00.000","5176","SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET","455 EDGEWOOD RD NW","CEDAR RAPIDS","52405","POINT (-91.715411261 41.978044809)",,"LINN","1081300","AMERICAN CORDIALS & LIQUEURS","421","SAZERAC COMPANY  INC","84142","99 PEACHES PET MINI","1","50","51.60","77.40","2","154.80","0.10","0.02"
"INV-59325700063","2023-06-12T00:00:00.000","5176","SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET","455 EDGEWOOD RD NW","CEDAR RAPIDS","52405","POINT (-91.715411261 41.978044809)",,"LINN","1081400","AMERICAN SCHNAPPS","421","SAZERAC COMPANY  INC","84171","99 BANANAS","48","100","1.00","1.50","48","72.00","4.80","1.26"
"INV-59325700064","2023-06-12T00:00:00.000","5176","SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET","455 EDGEWOOD RD NW","CEDAR RAPIDS","52405","POINT (-91.715411261 41.978044809)",,"LINN","1081400","AMERICAN SCHNAPPS","421","SAZERAC COMPANY  INC","84217","99 GRAPES","48","100","1.00","1.50","48","72.00","4.80","1.26"
"INV-59325700065","2023-06-12T00:00:00.000","5176","SMOKIN' JOE'S #15 TOBACCO AND LIQUOR OUTLET","455 EDGEWOOD RD NW","CEDAR RAPIDS","52405","POINT (-91.715411261 41.978044809)",,"LINN","1081400","AMERICAN SCHNAPPS","421","SAZERAC COMPANY  INC","84222","99 BLUE RASPBERRIES MINI","1","50","51.60","77.40","1","77.40","0.05","0.01"
