"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-65681000067","2023-12-27T00:00:00.000","5061","CASEY'S GENERAL STORE #3382 / CEDAR","560, 33RD AVE SW","CEDAR RAPIDS","52404","POINT (-91.675540056 41.943475828)",,"LINN","1091300","NEUTRAL GRAIN SPIRITS FLAVORED","346","OLE SMOKY DISTILLERY LLC","980374","SOOH OLE SMOKY MOUNTAIN JAVA CREAM MOONSHINE","6","750","13.00","19.50","6","117.00","4.50","1.18"
"INV-65681000068","2023-12-27T00:00:00.000","5061","CASEY'S GENERAL STORE #3382 / CEDAR","560, 33RD AVE SW","CEDAR RAPIDS","52404","POINT (-91.675540056 41.943475828)",,"LINN","1091300","NEUTRAL GRAIN SPIRITS FLAVORED","346","OLE SMOKY DISTILLERY LLC","986751","SOOH OLE SMOKY HUNCH PUNCH MOONSHINE","6","750","13.00","19.50","6","117.00","4.50","1.18"
"INV-65681100001","2023-12-27T00:00:00.000","4492","CASEY'S GENERAL STORE #2773 / CEDAR RAPIDS","3625 EDGEWOOD RD SW","CEDAR RAPIDS","52404","POINT (-91.715276731 41.942329184)",,"LINN","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","100423","FIREBALL CINNAMON WHISKEY 100ML CARRIER","8","100","6.00","9.00","16","144.00","1.60","0.42"
"INV-65681100002","2023-12-27T00:00:00.000","4492","CASEY'S GENERAL STORE #2773 / CEDAR RAPIDS","3625 EDGEWOOD RD SW","CEDAR RAPIDS","52404","POINT (-91.715276731 41.942329184)",,"LINN","1081400","AMERICAN SCHNAPPS","421","SAZERAC COMPANY  INC","101180","99 FRUITS MINI","1","50","51.60","77.40","1","77.40","0.05","0.01"
"INV-65681100003","2023-12-27T00:00:00.000","4492","CASEY'S GENERAL STORE #2773 / CEDAR RAPIDS","3625 EDGEWOOD RD SW","CEDAR RAPIDS","52404","POINT (-91.715276731 41.942329184)",,"LINN","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11774","BLACK VELVET","24","375","3.25","4.88","24","117.12","9.00","2.37"
"INV-65681100004","2023-12-27T00:00:00.000","4492","CASEY'S GENERAL STORE #2773 / CEDAR RAPIDS","3625 EDGEWOOD RD SW","CEDAR RAPIDS","52404","POINT (-91.715276731 41.942329184)",,"LINN","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11776","BLACK VELVET","12","750","5.50","8.25","12","99.00","9.00","2.37"
"INV-65681100005","2023-12-27T00:00:00.000","4492","CASEY'S GENERAL STORE #2773 / CEDAR RAPIDS","3625 EDGEWOOD RD SW","CEDAR RAPIDS","52404","POINT (-91.715276731 41.942329184)",,"LINN","1062400","SPICED RUM","260","DIAGEO AMERICAS","1799","CAPTAIN MORGAN ORIGINAL SPICED BARREL","6","1750","18.99","28.49","6","170.94","10.50","2.77"
"INV-65681100006","2023-12-27T00:00:00.000","4492","CASEY'S GENERAL STORE #2773 / CEDAR RAPIDS","3625 EDGEWOOD RD SW","CEDAR RAPIDS","52404","POINT (-91.715276731 41.942329184)",,"LINN","1011400","TENNESSEE WHISKIES","085","BROWN FORMAN CORP.","26826","JACK DANIELS OLD #7 BLACK LABEL","12","750","15.91","23.87","12","286.44","9.00","2.37"
"INV-65681100007","2023-12-27T00:00:00.000","4492","CASEY'S GENERAL STORE #2773 / CEDAR RAPIDS","3625 EDGEWOOD RD SW","CEDAR RAPIDS","52404","POINT (-91.715276731 41.942329184)",,"LINN","1031100","AMERICAN VODKAS","434","LUXCO INC","36308","HAWKEYE VODKA","6","1750","7.50","11.25","6","67.50","10.50","2.77"
"INV-65681100008","2023-12-27T00:00:00.000","4492","CASEY'S GENERAL STORE #2773 / CEDAR RAPIDS","3625 EDGEWOOD RD SW","CEDAR RAPIDS","52404","POINT (-91.715276731 41.942329184)",,"LINN","1031100","AMERICAN VODKAS","300","MCCORMICK DISTILLING CO.","36886","MCCORMICK 80PRF VODKA","12","750","3.64","5.46","12","65.52","9.00","2.37"
