"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-60977100017","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38178","TITOS HANDMADE VODKA","6","1750","19.00","28.50","12","342.00","21.00","5.54"
"INV-60977100018","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1031200","AMERICAN FLAVORED VODKA","205","E & J GALLO WINERY","40594","NEW AMSTERDAM PEACH","12","750","8.00","12.00","3","36.00","2.25","0.59"
"INV-60977100019","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1062100","GOLD RUM","434","LUXCO INC","45247","PARAMOUNT GOLD RUM","12","1000","4.75","7.13","6","42.78","6.00","1.58"
"INV-60977100020","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1062100","GOLD RUM","434","LUXCO INC","45248","PARAMOUNT GOLD RUM","6","1750","8.00","12.00","6","72.00","10.50","2.77"
"INV-60977100021","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1062200","WHITE RUM","434","LUXCO INC","45278","PARAMOUNT WHITE RUM","6","1750","8.00","12.00","6","72.00","10.50","2.77"
"INV-60977100022","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1012300","SINGLE MALT SCOTCH","240","WILLIAM GRANT & SONS INC","5006","GLENFIDDICH 12YR SPECIAL RESERVE","12","750","30.00","45.00","2","90.00","1.50","0.39"
"INV-60977100023","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1071000","COCKTAILS/RTD","421","SAZERAC COMPANY  INC","57129","CHI-CHI'S MEXICAN MUDSLIDE","6","1750","6.50","9.75","12","117.00","21.00","5.54"
"INV-60977100024","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1081200","CREAM LIQUEURS","300","MCCORMICK DISTILLING CO.","65200","TEQUILA ROSE LIQUEUR","12","750","12.50","18.75","4","75.00","3.00","0.79"
"INV-60977100025","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1081200","CREAM LIQUEURS","259","HEAVEN HILL BRANDS","68126","CAROLANS IRISH CREAM","12","750","9.50","14.25","4","57.00","3.00","0.79"
"INV-60977100026","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1081300","AMERICAN CORDIALS & LIQUEURS","305","MHW LTD","80015","BLUE CHAIR BAY KEY LIME RUM CREAM","12","750","10.49","15.74","2","31.48","1.50","0.39"
"INV-60977100027","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1091300","NEUTRAL GRAIN SPIRITS FLAVORED","346","OLE SMOKY DISTILLERY LLC","80371","OLE SMOKY MOUNTAIN JAVA MOONSHINE MINI","8","50","8.75","13.13","1","13.13","0.05","0.01"
"INV-60977100028","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1081400","AMERICAN SCHNAPPS","065","JIM BEAM BRANDS","82826","DEKUYPER RAGIN' ROOT BEER","12","750","6.75","10.13","2","20.26","1.50","0.39"
"INV-60977100029","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1011400","TENNESSEE WHISKIES","085","BROWN FORMAN CORP.","86692","JACK DANIELS TENNESSEE FIRE","12","750","15.91","23.87","3","71.61","2.25","0.59"
"INV-60977100030","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1022200","100% AGAVE TEQUILA","192","MAST-JAGERMEISTER US, INC","88372","TEREMANA REPOSADO TEQUILA","6","750","17.40","26.10","3","78.30","2.25","0.59"
"INV-60977100031","2023-08-04T00:00:00.000","3465","HOMETOWN FOODS / PANORA","601 E MAIN","PANORA","50216","POINT (-94.357433996 41.692624996)",,"GUTHRIE","1012200","SCOTCH WHISKIES","460","SHAW-ROSS INTERNATIONAL","9278","OLD SMUGGLER SCOTCH PET","6","1750","13.00","19.50","6","117.00","10.50","2.77"
"INV-60977200001","2023-08-04T00:00:00.000","2536","HY-VEE (1530) / PLEASANT HILL","4815 MAPLE DRIVE","PLEASANT HILL","50317","POINT (-93.519382986 41.59708798)",,"POLK","1012100","CANADIAN WHISKIES","380","PHILLIPS BEVERAGE","14467","REVEL STOKE BUTTERSQUATCH BUTTERSCOTCH MINI","12","50","4.60","6.90","12","82.80","0.60","0.15"
"INV-60977200002","2023-08-04T00:00:00.000","2536","HY-VEE (1530) / PLEASANT HILL","4815 MAPLE DRIVE","PLEASANT HILL","50317","POINT (-93.519382986 41.59708798)",,"POLK","1011200","STRAIGHT BOURBON WHISKIES","259","HEAVEN HILL BRANDS","17958","EVAN WILLIAMS BLACK","6","1750","17.00","25.50","6","153.00","10.50","2.77"
"INV-60977200003","2023-08-04T00:00:00.000","2536","HY-VEE (1530) / PLEASANT HILL","4815 MAPLE DRIVE","PLEASANT HILL","50317","POINT (-93.519382986 41.59708798)",,"POLK","1011600","STRAIGHT RYE WHISKIES","434","LUXCO INC","18424","REMUS HIGHEST RYE","6","750","25.00","37.50","1","37.50","0.75","0.19"
