"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-64169400011","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1011100","BLENDED WHISKIES","536","OLD ELK DISTILLERIES LLC","76425","OLD ELK CIGAR CUT ISLAND BLEND","6","750","65.00","97.50","1","97.50","0.75","0.19"
"INV-64169400012","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1022300","MEZCAL","370","PERNOD RICARD USA","85901","DEL MAGUEY PUEBLA","6","750","18.99","28.49","6","170.94","4.50","1.18"
"INV-64169500001","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1701100","TEMPORARY & SPECIALTY PACKAGES","260","DIAGEO AMERICAS","100795","JOHNNIE WALKER BLACK W/2-50MLS","6","850","21.99","32.99","6","197.94","5.10","1.34"
"INV-64169500002","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1012100","CANADIAN WHISKIES","260","DIAGEO AMERICAS","10803","CROWN ROYAL REGAL APPLE MINI","10","50","9.95","14.93","10","149.30","0.50","0.13"
"INV-64169500003","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1011100","BLENDED WHISKIES","492","WESTERN SPIRITS BEVERAGE","26172","BIRD DOG PEACH MINI","6","50","5.00","7.50","12","90.00","0.60","0.15"
"INV-64169500004","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1011100","BLENDED WHISKIES","492","WESTERN SPIRITS BEVERAGE","26176","BIRD DOG STRAWBERRY MINI","6","50","5.00","7.50","6","45.00","0.30","0.07"
"INV-64169500005","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1031100","AMERICAN VODKAS","434","LUXCO INC","36308","HAWKEYE VODKA","6","1750","7.50","11.25","6","67.50","10.50","2.77"
"INV-64169500006","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1031100","AMERICAN VODKAS","300","MCCORMICK DISTILLING CO.","36886","MCCORMICK 80PRF VODKA","12","750","3.64","5.46","12","65.52","9.00","2.37"
"INV-64169500007","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1031100","AMERICAN VODKAS","300","MCCORMICK DISTILLING CO.","36904","MCCORMICK 80PRF VODKA PET","24","375","1.84","2.76","24","66.24","9.00","2.37"
"INV-64169500008","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38178","TITOS HANDMADE VODKA","6","1750","19.00","28.50","6","171.00","10.50","2.77"
"INV-64169500009","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1062400","SPICED RUM","260","DIAGEO AMERICAS","43318","CAPTAIN MORGAN PRIVATE STOCK","6","1750","19.99","29.99","6","179.94","10.50","2.77"
"INV-64169500010","2023-11-11T00:00:00.000","5411","BLUEJAY MARKET","2810 WILLS AVE","PERRY","50220","POINT (-94.1018 41.838485)",,"DALLAS","1052100","IMPORTED BRANDIES","389","REMY COINTREAU USA INC","49086","REMY MARTIN 1738 ACCORD ROYAL","6","750","32.48","48.72","6","292.32","4.50","1.18"
