"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-63263600043","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1011600","STRAIGHT RYE WHISKIES","255","INFINIUM SPIRITS","27102","TEMPLETON RYE 4YR","6","750","18.09","27.14","6","162.84","4.50","1.18"
"INV-63263600044","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1011100","BLENDED WHISKIES","492","WESTERN SPIRITS BEVERAGE","27433","BIRD DOG PEACH","6","750","11.50","17.25","6","103.50","4.50","1.18"
"INV-63263600045","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1081600","WHISKEY LIQUEUR","259","HEAVEN HILL BRANDS","27453","CINERATOR MINI","8","50","6.38","9.57","1","9.57","0.05","0.01"
"INV-63263600046","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1081600","WHISKEY LIQUEUR","259","HEAVEN HILL BRANDS","27454","CINERATOR","12","750","8.00","12.00","12","144.00","9.00","2.37"
"INV-63263600047","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1011100","BLENDED WHISKIES","492","WESTERN SPIRITS BEVERAGE","27474","BIRD DOG BLACKBERRY","6","750","11.50","17.25","6","103.50","4.50","1.18"
"INV-63263600049","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1011100","BLENDED WHISKIES","065","JIM BEAM BRANDS","27682","JIM BEAM KENTUCKY FIRE","12","750","11.00","16.50","12","198.00","9.00","2.37"
"INV-63263600050","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1011200","STRAIGHT BOURBON WHISKIES","065","JIM BEAM BRANDS","27780","JIM BEAM APPLE MINI","12","50","7.00","10.50","1","10.50","0.05","0.01"
"INV-63263600051","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1042100","IMPORTED DRY GINS","240","WILLIAM GRANT & SONS INC","28625","HENDRICKS GIN","6","750","19.50","29.25","6","175.50","4.50","1.18"
"INV-63263600052","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1042100","IMPORTED DRY GINS","260","DIAGEO AMERICAS","28868","TANQUERAY GIN","6","1750","26.49","39.74","6","238.44","10.50","2.77"
"INV-63263600053","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1042100","IMPORTED DRY GINS","260","DIAGEO AMERICAS","28886","TANQUERAY NO TEN","12","750","19.49","29.24","6","175.44","4.50","1.18"
"INV-63263600054","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1041100","AMERICAN DRY GINS","065","JIM BEAM BRANDS","30236","GILBEYS GIN","12","750","5.00","7.50","6","45.00","4.50","1.18"
"INV-63263600055","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1041100","AMERICAN DRY GINS","260","DIAGEO AMERICAS","30318","GORDONS GIN LONDON DRY PET","6","1750","11.99","17.99","6","107.94","10.50","2.77"
"INV-63263600056","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1041100","AMERICAN DRY GINS","434","LUXCO INC","30527","HAWKEYE GIN","12","1000","4.50","6.75","6","40.50","6.00","1.58"
"INV-63263600057","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1041100","AMERICAN DRY GINS","370","PERNOD RICARD USA","32236","SEAGRAMS EXTRA DRY GIN","12","750","7.99","11.99","6","71.94","4.50","1.18"
"INV-63263600058","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1032200","IMPORTED FLAVORED VODKA","370","PERNOD RICARD USA","33467","ABSOLUT LIME","12","750","9.99","14.99","12","179.88","9.00","2.37"
"INV-63263600059","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1031200","AMERICAN FLAVORED VODKA","115","CONSTELLATION BRANDS INC","33663","SVEDKA STRAWBERRY LEMONADE","12","750","8.00","12.00","6","72.00","4.50","1.18"
"INV-63263600060","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1032100","IMPORTED VODKAS","370","PERNOD RICARD USA","34001","ABSOLUT SWEDISH VODKA 80PRF MINI","10","50","7.92","11.88","1","11.88","0.05","0.01"
"INV-63263600061","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1032200","IMPORTED FLAVORED VODKA","370","PERNOD RICARD USA","34030","ABSOLUT CITRON","12","750","9.99","14.99","12","179.88","9.00","2.37"
"INV-63263600062","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1032200","IMPORTED FLAVORED VODKA","370","PERNOD RICARD USA","34032","ABSOLUT CITRON","6","1750","19.99","29.99","6","179.94","10.50","2.77"
"INV-63263600063","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1032200","IMPORTED FLAVORED VODKA","370","PERNOD RICARD USA","34052","ABSOLUT RASPBERRI","12","750","9.99","14.99","12","179.88","9.00","2.37"
"INV-63263600064","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1032200","IMPORTED FLAVORED VODKA","370","PERNOD RICARD USA","34116","ABSOLUT MANDRIN","12","750","9.99","14.99","12","179.88","9.00","2.37"
"INV-63263600065","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1032100","IMPORTED VODKAS","035","BACARDI USA INC","34433","GREY GOOSE","12","750","15.50","23.25","12","279.00","9.00","2.37"
"INV-63263600066","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1032100","IMPORTED VODKAS","260","DIAGEO AMERICAS","34457","KETEL ONE","12","1000","15.16","22.74","12","272.88","12.00","3.17"
"INV-63263600067","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1031100","AMERICAN VODKAS","297","LAIRD & COMPANY","35917","FIVE O'CLOCK VODKA","12","1000","4.66","6.99","12","83.88","12.00","3.17"
"INV-63263600068","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1031100","AMERICAN VODKAS","434","LUXCO INC","36304","HAWKEYE VODKA","24","375","2.00","3.00","24","72.00","9.00","2.37"
"INV-63263600069","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1031100","AMERICAN VODKAS","777","BLUE OX SPIRITS, INC.","36875","BLUE OX VODKA","6","1750","7.63","11.45","6","68.70","10.50","2.77"
"INV-63263600070","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1031100","AMERICAN VODKAS","300","MCCORMICK DISTILLING CO.","36903","MCCORMICK 80PRF VODKA","48","200","1.19","1.79","48","85.92","9.60","2.53"
"INV-63263600071","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1031100","AMERICAN VODKAS","300","MCCORMICK DISTILLING CO.","36904","MCCORMICK 80PRF VODKA PET","24","375","1.84","2.76","24","66.24","9.00","2.37"
"INV-63263600072","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1031100","AMERICAN VODKAS","300","MCCORMICK DISTILLING CO.","36908","MCCORMICK 80PRF VODKA PET","6","1750","8.24","12.36","6","74.16","10.50","2.77"
"INV-63263600073","2023-10-13T00:00:00.000","2506","HY-VEE #2 (1044) / BURLINGTON","3140 AGENCY","BURLINGTON","52601","POINT (-91.136625005 40.816302007)",,"DES MOINES","1031100","AMERICAN VODKAS","380","PHILLIPS BEVERAGE","37348","PHILLIPS VODKA","6","1750","7.00","10.50","6","68.40","10.50","2.77"
