"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-57904200128","2023-04-26T00:00:00.000","2642","HY-VEE WINE AND SPIRITS / PELLA","512 E OSKALOOSA","PELLA","50219","POINT (-92.89956102699995 41.39739500400003)",,"MARION","1011400","TENNESSEE WHISKIES","346","OLE SMOKY DISTILLERY LLC","86841","OLE SMOKY ROOT BEER WHISKEY","6","750","11.00","16.50","12","198.00","9.00","2.37"
"INV-57904200129","2023-04-26T00:00:00.000","2642","HY-VEE WINE AND SPIRITS / PELLA","512 E OSKALOOSA","PELLA","50219","POINT (-92.89956102699995 41.39739500400003)",,"MARION","1091300","NEUTRAL GRAIN SPIRITS FLAVORED","346","OLE SMOKY DISTILLERY LLC","86843","OLE SMOKY SALTY CARAMEL WHISKEY","6","750","11.00","16.50","12","198.00","9.00","2.37"
"INV-57904200130","2023-04-26T00:00:00.000","2642","HY-VEE WINE AND SPIRITS / PELLA","512 E OSKALOOSA","PELLA","50219","POINT (-92.89956102699995 41.39739500400003)",,"MARION","1022200","100% AGAVE TEQUILA","255","INFINIUM SPIRITS","87385","CORRALEJO SILVER","6","750","15.99","23.99","2","47.98","1.50","0.39"
"INV-57904200131","2023-04-26T00:00:00.000","2642","HY-VEE WINE AND SPIRITS / PELLA","512 E OSKALOOSA","PELLA","50219","POINT (-92.89956102699995 41.39739500400003)",,"MARION","1022100","MIXTO TEQUILA","395","PROXIMO","87408","JOSE CUERVO ESPECIAL SILVER","12","750","12.00","18.00","12","216.00","9.00","2.37"
"INV-57904200132","2023-04-26T00:00:00.000","2642","HY-VEE WINE AND SPIRITS / PELLA","512 E OSKALOOSA","PELLA","50219","POINT (-92.89956102699995 41.39739500400003)",,"MARION","1022200","100% AGAVE TEQUILA","434","LUXCO INC","87596","EL MAYOR BLANCO","6","750","16.00","24.00","12","288.00","9.00","2.37"
"INV-57904200133","2023-04-26T00:00:00.000","2642","HY-VEE WINE AND SPIRITS / PELLA","512 E OSKALOOSA","PELLA","50219","POINT (-92.89956102699995 41.39739500400003)",,"MARION","1022200","100% AGAVE TEQUILA","434","LUXCO INC","87647","EXOTICO BLANCO","12","1000","13.50","20.25","1","20.25","1.00","0.26"
"INV-57904200134","2023-04-26T00:00:00.000","2642","HY-VEE WINE AND SPIRITS / PELLA","512 E OSKALOOSA","PELLA","50219","POINT (-92.89956102699995 41.39739500400003)",,"MARION","1022200","100% AGAVE TEQUILA","035","BACARDI USA INC","88296","PATRON SILVER","12","750","28.00","42.00","60","2520.00","45.00","11.88"
"INV-57904200135","2023-04-26T00:00:00.000","2642","HY-VEE WINE AND SPIRITS / PELLA","512 E OSKALOOSA","PELLA","50219","POINT (-92.89956102699995 41.39739500400003)",,"MARION","1022200","100% AGAVE TEQUILA","035","BACARDI USA INC","88298","PATRON SILVER","3","1750","58.50","87.75","9","789.75","15.75","4.16"
"INV-57904200136","2023-04-26T00:00:00.000","2642","HY-VEE WINE AND SPIRITS / PELLA","512 E OSKALOOSA","PELLA","50219","POINT (-92.89956102699995 41.39739500400003)",,"MARION","1022200","100% AGAVE TEQUILA","434","LUXCO INC","89178","EL MAYOR ANEJO","6","750","18.50","27.75","6","166.50","4.50","1.18"
"INV-57904200137","2023-04-26T00:00:00.000","2642","HY-VEE WINE AND SPIRITS / PELLA","512 E OSKALOOSA","PELLA","50219","POINT (-92.89956102699995 41.39739500400003)",,"MARION","1022200","100% AGAVE TEQUILA","434","LUXCO INC","89182","EL MAYOR REPOSADO","6","750","16.00","24.00","6","144.00","4.50","1.18"
