"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-65252800007","2023-12-13T00:00:00.000","5993","CASEY'S GENERAL STORE #3396 / SIGOURNEY","100 E JACKSON ST","SIGOURNEY","52591","POINT (-92.204617016 41.337206988)",,"KEOKUK","1062400","SPICED RUM","260","DIAGEO AMERICAS","43331","CAPTAIN MORGAN ORIGINAL SPICED MINI","12","50","4.80","7.20","12","86.40","0.60","0.15"
"INV-65252800008","2023-12-13T00:00:00.000","5993","CASEY'S GENERAL STORE #3396 / SIGOURNEY","100 E JACKSON ST","SIGOURNEY","52591","POINT (-92.204617016 41.337206988)",,"KEOKUK","1062400","SPICED RUM","260","DIAGEO AMERICAS","43334","CAPTAIN MORGAN ORIGINAL SPICED","24","375","5.24","7.86","24","188.64","9.00","2.37"
"INV-65252800009","2023-12-13T00:00:00.000","5993","CASEY'S GENERAL STORE #3396 / SIGOURNEY","100 E JACKSON ST","SIGOURNEY","52591","POINT (-92.204617016 41.337206988)",,"KEOKUK","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","65013","FIREBALL CINNAMON WHISKEY MINI SLEEVE","12","50","4.30","6.45","24","154.80","1.20","0.31"
"INV-65252800010","2023-12-13T00:00:00.000","5993","CASEY'S GENERAL STORE #3396 / SIGOURNEY","100 E JACKSON ST","SIGOURNEY","52591","POINT (-92.204617016 41.337206988)",,"KEOKUK","1082100","IMPORTED CORDIALS & LIQUEURS","192","MAST-JAGERMEISTER US, INC","65251","JAGERMEISTER LIQUEUR MINI","5","50","36.84","55.26","5","276.30","0.25","0.06"
"INV-65252800011","2023-12-13T00:00:00.000","5993","CASEY'S GENERAL STORE #3396 / SIGOURNEY","100 E JACKSON ST","SIGOURNEY","52591","POINT (-92.204617016 41.337206988)",,"KEOKUK","1081400","AMERICAN SCHNAPPS","421","SAZERAC COMPANY  INC","84226","99 STRAWBERRIES MINI","1","50","51.60","77.40","1","77.40","0.05","0.01"
"INV-65252900001","2023-12-13T00:00:00.000","4279","KEOTA EAGLE FOODS","217 E BROADWAY","KEOTA","52248","POINT (-91.95273697 41.36411801)",,"KEOKUK","1012100","CANADIAN WHISKIES","260","DIAGEO AMERICAS","11296","CROWN ROYAL","12","750","17.49","26.24","3","78.72","2.25","0.59"
"INV-65252900002","2023-12-13T00:00:00.000","4279","KEOTA EAGLE FOODS","217 E BROADWAY","KEOTA","52248","POINT (-91.95273697 41.36411801)",,"KEOKUK","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11774","BLACK VELVET","24","375","3.25","4.88","24","117.12","9.00","2.37"
"INV-65252900003","2023-12-13T00:00:00.000","4279","KEOTA EAGLE FOODS","217 E BROADWAY","KEOTA","52248","POINT (-91.95273697 41.36411801)",,"KEOKUK","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11777","BLACK VELVET","12","1000","7.00","10.50","6","63.00","6.00","1.58"
"INV-65252900004","2023-12-13T00:00:00.000","4279","KEOTA EAGLE FOODS","217 E BROADWAY","KEOTA","52248","POINT (-91.95273697 41.36411801)",,"KEOKUK","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11786","BLACK VELVET PET","12","750","5.50","8.25","12","99.00","9.00","2.37"
"INV-65252900005","2023-12-13T00:00:00.000","4279","KEOTA EAGLE FOODS","217 E BROADWAY","KEOTA","52248","POINT (-91.95273697 41.36411801)",,"KEOKUK","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11788","BLACK VELVET","6","1750","11.00","16.50","6","99.00","10.50","2.77"
