"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-58109000037","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1031100","AMERICAN VODKAS","297","LAIRD & COMPANY","35917","FIVE O'CLOCK VODKA","12","1000","4.66","6.99","4","27.96","4.00","1.05"
"INV-58109000038","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1031100","AMERICAN VODKAS","297","LAIRD & COMPANY","35918","FIVE O'CLOCK VODKA","6","1750","7.72","11.58","2","23.16","3.50","0.92"
"INV-58109000039","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1031100","AMERICAN VODKAS","434","LUXCO INC","36304","HAWKEYE VODKA","24","375","2.00","3.00","4","12.00","1.50","0.39"
"INV-58109000040","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1031100","AMERICAN VODKAS","434","LUXCO INC","36305","HAWKEYE VODKA PET","12","750","3.50","5.25","2","10.50","1.50","0.39"
"INV-58109000041","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1031100","AMERICAN VODKAS","434","LUXCO INC","36308","HAWKEYE VODKA","6","1750","7.50","11.25","2","22.50","3.50","0.92"
"INV-58109000042","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1031100","AMERICAN VODKAS","777","BLUE OX SPIRITS, INC.","36874","BLUE OX VODKA","12","1000","4.65","6.98","2","13.96","2.00","0.52"
"INV-58109000043","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1031100","AMERICAN VODKAS","777","BLUE OX SPIRITS, INC.","36875","BLUE OX VODKA","6","1750","7.53","11.30","6","67.80","10.50","2.77"
"INV-58109000044","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1031100","AMERICAN VODKAS","777","BLUE OX SPIRITS, INC.","36985","BLUE OX VODKA","24","375","2.15","3.23","4","12.92","1.50","0.39"
"INV-58109000045","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1701100","TEMPORARY & SPECIALTY PACKAGES","255","INFINIUM SPIRITS","37240","CRYSTAL HEAD VODKA PRIDE BOTTLE","6","750","27.57","41.36","3","124.08","2.25","0.59"
"INV-58109000046","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1031100","AMERICAN VODKAS","260","DIAGEO AMERICAS","37997","SMIRNOFF 80PRF","12","1000","9.25","13.88","2","27.76","2.00","0.52"
"INV-58109000047","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1031100","AMERICAN VODKAS","301","FIFTH GENERATION INC","38177","TITOS HANDMADE VODKA","12","1000","13.17","19.76","6","118.56","6.00","1.58"
"INV-58109000048","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1031100","AMERICAN VODKAS","521","JEM BEVERAGE COMPANY / WESTERN SON","38508","WESTERN SON ORIGINAL","6","1750","15.61","23.42","1","23.42","1.75","0.46"
"INV-58109000049","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1062500","FLAVORED RUM","370","PERNOD RICARD USA","42714","MALIBU COCONUT","24","375","5.49","8.24","2","16.48","0.75","0.19"
"INV-58109000050","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1062500","FLAVORED RUM","370","PERNOD RICARD USA","42717","MALIBU COCONUT","12","1000","11.99","17.99","2","35.98","2.00","0.52"
"INV-58109000051","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1062400","SPICED RUM","259","HEAVEN HILL BRANDS","43028","ADMIRAL NELSON SPICED","6","1750","12.00","18.00","2","36.00","3.50","0.92"
"INV-58109000052","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1062500","FLAVORED RUM","259","HEAVEN HILL BRANDS","43076","ADMIRAL NELSON COCONUT","12","750","6.50","9.75","3","29.25","2.25","0.59"
"INV-58109000053","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1062200","WHITE RUM","035","BACARDI USA INC","43124","BACARDI SUPERIOR","24","375","5.00","7.50","2","15.00","0.75","0.19"
"INV-58109000054","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1062400","SPICED RUM","260","DIAGEO AMERICAS","43331","CAPTAIN MORGAN ORIGINAL SPICED MINI","12","50","4.80","7.20","3","21.60","0.15","0.03"
"INV-58109000055","2023-05-03T00:00:00.000","5315","BROTHER'S MARKET WINE AND SPIRITS","110 SOUTH MAIN STREET","SIGOURNEY","52591","POINT (-92.20543601199995 41.33328899300005)",,"KEOKUK","1062500","FLAVORED RUM","035","BACARDI USA INC","43501","BACARDI RASPBERRY","12","750","8.76","13.14","2","26.28","1.50","0.39"
