"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-62823700026","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1011200","STRAIGHT BOURBON WHISKIES","065","JIM BEAM BRANDS","27410","JIM BEAM HONEY","12","750","11.00","16.50","2","33.00","1.50","0.39"
"INV-62823700027","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1011100","BLENDED WHISKIES","065","JIM BEAM BRANDS","27544","RED STAG BLACK CHERRY","12","750","11.00","16.50","2","33.00","1.50","0.39"
"INV-62823700028","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1041100","AMERICAN DRY GINS","421","SAZERAC COMPANY  INC","30056","FLEISCHMANNS GIN","12","750","3.25","4.88","6","29.28","4.50","1.18"
"INV-62823700029","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1041100","AMERICAN DRY GINS","421","SAZERAC COMPANY  INC","30058","FLEISCHMANNS GIN","6","1750","7.00","10.50","6","63.00","10.50","2.77"
"INV-62823700030","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1031200","AMERICAN FLAVORED VODKA","115","CONSTELLATION BRANDS INC","33658","SVEDKA MANGO PINEAPPLE","12","750","8.00","12.00","2","24.00","1.50","0.39"
"INV-62823700031","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1032100","IMPORTED VODKAS","260","DIAGEO AMERICAS","34456","KETEL ONE","12","750","11.33","17.00","2","34.00","1.50","0.39"
"INV-62823700032","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1031100","AMERICAN VODKAS","065","JIM BEAM BRANDS","34578","PINNACLE","6","1750","10.00","15.00","12","180.00","21.00","5.54"
"INV-62823700033","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1031100","AMERICAN VODKAS","421","SAZERAC COMPANY  INC","35318","BARTON VODKA","6","1750","7.06","10.59","6","63.54","10.50","2.77"
"INV-62823700034","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1031100","AMERICAN VODKAS","297","LAIRD & COMPANY","35918","FIVE O'CLOCK VODKA","6","1750","7.72","11.58","6","69.48","10.50","2.77"
"INV-62823700035","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1031100","AMERICAN VODKAS","434","LUXCO INC","36301","HAWKEYE VODKA MINI","12","50","4.50","6.75","2","13.50","0.10","0.02"
"INV-62823700036","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1031100","AMERICAN VODKAS","434","LUXCO INC","36304","HAWKEYE VODKA","24","375","2.00","3.00","3","9.00","1.12","0.29"
"INV-62823700037","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1031100","AMERICAN VODKAS","434","LUXCO INC","36305","HAWKEYE VODKA PET","12","750","3.50","5.25","12","63.00","9.00","2.37"
"INV-62823700038","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1031100","AMERICAN VODKAS","434","LUXCO INC","36308","HAWKEYE VODKA","6","1750","7.50","11.25","6","67.50","10.50","2.77"
"INV-62823700039","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1031200","AMERICAN FLAVORED VODKA","205","E & J GALLO WINERY","36618","NEW AMSTERDAM RASPBERRY","12","750","8.00","12.00","6","72.00","4.50","1.18"
"INV-62823700040","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1031100","AMERICAN VODKAS","421","SAZERAC COMPANY  INC","36900","BARTON NATURALS VODKA","6","1750","7.06","10.59","6","63.54","10.50","2.77"
"INV-62823700041","2023-09-29T00:00:00.000","2618","HY-VEE DRUGSTORE #6 / CEDAR RAPIDS","505 BOYSON RD NE","CEDAR RAPIDS","52402","POINT (-91.639268962 42.046135367)",,"LINN","1031100","AMERICAN VODKAS","380","PHILLIPS BEVERAGE","37348","PHILLIPS VODKA","6","1750","7.60","11.40","6","68.40","10.50","2.77"
