"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-58307400007","2023-05-10T00:00:00.000","5977","CASEY'S GENERAL STORE #2305 / BELMOND","303 RIVER AVE S","BELMOND","50421","POINT (-93.61639697699997 42.84382399300006)",,"WRIGHT","1062400","SPICED RUM","260","DIAGEO AMERICAS","43331","CAPTAIN MORGAN ORIGINAL SPICED MINI","12","50","4.80","7.20","12","86.40","0.60","0.15"
"INV-58307400008","2023-05-10T00:00:00.000","5977","CASEY'S GENERAL STORE #2305 / BELMOND","303 RIVER AVE S","BELMOND","50421","POINT (-93.61639697699997 42.84382399300006)",,"WRIGHT","1062400","SPICED RUM","260","DIAGEO AMERICAS","43334","CAPTAIN MORGAN ORIGINAL SPICED","24","375","5.00","7.50","24","180.00","9.00","2.37"
"INV-58307400009","2023-05-10T00:00:00.000","5977","CASEY'S GENERAL STORE #2305 / BELMOND","303 RIVER AVE S","BELMOND","50421","POINT (-93.61639697699997 42.84382399300006)",,"WRIGHT","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","64858","FIREBALL CINNAMON WHISKEY MINI DISPENSER","1","50","25.80","38.70","2","77.40","0.10","0.02"
"INV-58307400010","2023-05-10T00:00:00.000","5977","CASEY'S GENERAL STORE #2305 / BELMOND","303 RIVER AVE S","BELMOND","50421","POINT (-93.61639697699997 42.84382399300006)",,"WRIGHT","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","64864","FIREBALL CINNAMON WHISKEY","24","375","5.33","8.00","24","192.00","9.00","2.37"
"INV-58307400011","2023-05-10T00:00:00.000","5977","CASEY'S GENERAL STORE #2305 / BELMOND","303 RIVER AVE S","BELMOND","50421","POINT (-93.61639697699997 42.84382399300006)",,"WRIGHT","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","65013","FIREBALL CINNAMON WHISKEY MINI SLEEVE","12","50","4.30","6.45","48","309.60","2.40","0.63"
"INV-58307400012","2023-05-10T00:00:00.000","5977","CASEY'S GENERAL STORE #2305 / BELMOND","303 RIVER AVE S","BELMOND","50421","POINT (-93.61639697699997 42.84382399300006)",,"WRIGHT","1091300","NEUTRAL GRAIN SPIRITS FLAVORED","346","OLE SMOKY DISTILLERY LLC","86828","OLE SMOKY HUNCH PUNCH MOONSHINE MINI","8","50","8.75","13.13","8","105.04","0.40","0.10"
"INV-58307400013","2023-05-10T00:00:00.000","5977","CASEY'S GENERAL STORE #2305 / BELMOND","303 RIVER AVE S","BELMOND","50421","POINT (-93.61639697699997 42.84382399300006)",,"WRIGHT","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","86884","SOUTHERN COMFORT","24","375","4.78","7.17","6","43.02","2.25","0.59"
"INV-58307500001","2023-05-10T00:00:00.000","5302","YESWAY STORE # 10034/ BELMOND","112 RIVER AVE S","BELMOND","50421","POINT (-93.61721899099996 42.84524598300004)",,"WRIGHT","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11776","BLACK VELVET","12","750","5.50","8.25","12","99.00","9.00","2.37"
"INV-58307500002","2023-05-10T00:00:00.000","5302","YESWAY STORE # 10034/ BELMOND","112 RIVER AVE S","BELMOND","50421","POINT (-93.61721899099996 42.84524598300004)",,"WRIGHT","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11788","BLACK VELVET","6","1750","11.00","16.50","12","198.00","21.00","5.54"
"INV-58307500003","2023-05-10T00:00:00.000","5302","YESWAY STORE # 10034/ BELMOND","112 RIVER AVE S","BELMOND","50421","POINT (-93.61721899099996 42.84524598300004)",,"WRIGHT","1062400","SPICED RUM","260","DIAGEO AMERICAS","1799","CAPTAIN MORGAN ORIGINAL SPICED BARREL","6","1750","18.00","27.00","12","324.00","21.00","5.54"
