"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-56047500033","2023-02-21T00:00:00.000","2637","HY-VEE #5 / DAVENPORT","2351 W LOCUST","DAVENPORT","52804","POINT (-90.61251 41.53819)",,"SCOTT","1011100","BLENDED WHISKIES","297","LAIRD & COMPANY","23828","FIVE STAR","6","1750","8.25","12.38","6","74.28","10.50","2.77"
"INV-56047500034","2023-02-21T00:00:00.000","2637","HY-VEE #5 / DAVENPORT","2351 W LOCUST","DAVENPORT","52804","POINT (-90.61251 41.53819)",,"SCOTT","1011100","BLENDED WHISKIES","300","MCCORMICK DISTILLING CO.","24728","MCCORMICK BLEND WHISKEY PET","6","1750","8.49","12.74","6","76.44","10.50","2.77"
"INV-56047500035","2023-02-21T00:00:00.000","2637","HY-VEE #5 / DAVENPORT","2351 W LOCUST","DAVENPORT","52804","POINT (-90.61251 41.53819)",,"SCOTT","1011100","BLENDED WHISKIES","065","JIM BEAM BRANDS","22788","BEAMS 8 STAR BL WHISKEY","6","1750","8.00","12.00","30","360.00","52.50","13.86"
"INV-56047500036","2023-02-21T00:00:00.000","2637","HY-VEE #5 / DAVENPORT","2351 W LOCUST","DAVENPORT","52804","POINT (-90.61251 41.53819)",,"SCOTT","1081600","WHISKEY LIQUEUR","259","HEAVEN HILL BRANDS","86796","SOUTHERN HOST WHISKEY LIQUEUR","12","750","5.50","8.25","12","99.00","9.00","2.37"
"INV-56047500037","2023-02-21T00:00:00.000","2637","HY-VEE #5 / DAVENPORT","2351 W LOCUST","DAVENPORT","52804","POINT (-90.61251 41.53819)",,"SCOTT","1081600","WHISKEY LIQUEUR","421","SAZERAC COMPANY  INC","64865","FIREBALL CINNAMON WHISKEY PET","12","750","9.00","13.50","24","324.00","18.00","4.75"
"INV-56047500038","2023-02-21T00:00:00.000","2637","HY-VEE #5 / DAVENPORT","2351 W LOCUST","DAVENPORT","52804","POINT (-90.61251 41.53819)",,"SCOTT","1011200","STRAIGHT BOURBON WHISKIES","421","SAZERAC COMPANY  INC","17826","EARLY TIMES 36 MO KY STR BOURBON","12","750","7.02","10.53","12","126.36","9.00","2.37"
"INV-56047500039","2023-02-21T00:00:00.000","2637","HY-VEE #5 / DAVENPORT","2351 W LOCUST","DAVENPORT","52804","POINT (-90.61251 41.53819)",,"SCOTT","1011200","STRAIGHT BOURBON WHISKIES","421","SAZERAC COMPANY  INC","21598","TEN HIGH","6","1750","9.24","13.86","12","166.32","21.00","5.54"
"INV-56047500040","2023-02-21T00:00:00.000","2637","HY-VEE #5 / DAVENPORT","2351 W LOCUST","DAVENPORT","52804","POINT (-90.61251 41.53819)",,"SCOTT","1011200","STRAIGHT BOURBON WHISKIES","421","SAZERAC COMPANY  INC","17830","EARLY TIMES 36 MO KY STR BOURBON PET","6","1750","13.22","19.83","6","118.98","10.50","2.77"
"INV-56047500041","2023-02-21T00:00:00.000","2637","HY-VEE #5 / DAVENPORT","2351 W LOCUST","DAVENPORT","52804","POINT (-90.61251 41.53819)",,"SCOTT","1081300","AMERICAN CORDIALS & LIQUEURS","259","HEAVEN HILL BRANDS","73702","EVAN WILLIAMS HONEY","12","750","9.00","13.50","12","162.00","9.00","2.37"
"INV-56047500042","2023-02-21T00:00:00.000","2637","HY-VEE #5 / DAVENPORT","2351 W LOCUST","DAVENPORT","52804","POINT (-90.61251 41.53819)",,"SCOTT","1011400","TENNESSEE WHISKIES","085","BROWN FORMAN CORP.","26586","GENTLEMAN JACK","12","750","20.01","30.02","12","360.24","9.00","2.37"
