"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-65474500042","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1042100","IMPORTED DRY GINS","305","MHW LTD","28600","GLENDALOUGH ROSE GIN","6","750","15.00","22.50","6","135.00","4.50","1.18"
"INV-65474500043","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1042100","IMPORTED DRY GINS","240","WILLIAM GRANT & SONS INC","28625","HENDRICKS GIN","6","750","19.50","29.25","12","351.00","9.00","2.37"
"INV-65474500044","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1042100","IMPORTED DRY GINS","772","INTERCONTINENTAL PACKAGING COMPANY/PRESTIGE BEVERAGE GROUP","28819","SILKS IRISH DRY GIN","6","750","20.00","30.00","6","180.00","4.50","1.18"
"INV-65474500045","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1042100","IMPORTED DRY GINS","260","DIAGEO AMERICAS","28866","TANQUERAY GIN","12","750","13.99","20.99","12","251.88","9.00","2.37"
"INV-65474500047","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1042100","IMPORTED DRY GINS","389","REMY COINTREAU USA INC","28905","THE BOTANIST ISLAY DRY GIN","6","750","19.98","29.97","6","179.82","4.50","1.18"
"INV-65474500048","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1041200","FLAVORED GIN","368","PARK STREET IMPORTS","31538","MR PICKLES GIN","6","750","17.95","26.93","6","161.58","4.50","1.18"
"INV-65474500049","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1032100","IMPORTED VODKAS","420","MOET HENNESSY USA","33420","BELVEDERE PURE","6","750","16.49","24.74","6","148.44","4.50","1.18"
"INV-65474500050","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1032200","IMPORTED FLAVORED VODKA","370","PERNOD RICARD USA","34030","ABSOLUT CITRON","12","750","9.99","14.99","12","179.88","9.00","2.37"
"INV-65474500051","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1032200","IMPORTED FLAVORED VODKA","370","PERNOD RICARD USA","34116","ABSOLUT MANDRIN","12","750","9.99","14.99","4","59.96","3.00","0.79"
"INV-65474500052","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1032100","IMPORTED VODKAS","421","SAZERAC COMPANY  INC","34368","FRIS DANISH VODKA","6","1750","8.49","12.74","6","76.44","10.50","2.77"
"INV-65474500053","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1032100","IMPORTED VODKAS","035","BACARDI USA INC","34425","GREY GOOSE","6","1750","27.00","40.50","6","243.00","10.50","2.77"
"INV-65474500054","2023-12-20T00:00:00.000","2622","HY-VEE FOOD STORE / IOWA CITY","1125 N DODGE ST","IOWA CITY","52240","POINT (-91.5189221 41.676690831)",,"JOHNSON","1032100","IMPORTED VODKAS","421","SAZERAC COMPANY  INC","34516","SOBIESKI VODKA PET","6","1750","10.99","16.49","30","494.70","52.50","13.86"
