"invoice_line_no","date","store","name","address","city","zipcode","store_location","county_number","county","category","category_name","vendor_no","vendor_name","itemno","im_desc","pack","bottle_volume_ml","state_bottle_cost","state_bottle_retail","sale_bottles","sale_dollars","sale_liters","sale_gallons"
"INV-61399400006","2023-08-18T00:00:00.000","5443","1ST STOP BEVERAGE SHOP","2839 EAST UNIVERSITY AVE.","DES MOINES","50317","POINT (-93.561474976 41.600294016)",,"POLK","1012100","CANADIAN WHISKIES","259","HEAVEN HILL BRANDS","11788","BLACK VELVET","6","1750","11.00","16.50","6","99.00","10.50","2.77"
"INV-61399400007","2023-08-18T00:00:00.000","5443","1ST STOP BEVERAGE SHOP","2839 EAST UNIVERSITY AVE.","DES MOINES","50317","POINT (-93.561474976 41.600294016)",,"POLK","1012100","CANADIAN WHISKIES","421","SAZERAC COMPANY  INC","12860","RICH & RARE RESERVE","12","750","6.50","9.75","12","117.00","9.00","2.37"
"INV-61399400008","2023-08-18T00:00:00.000","5443","1ST STOP BEVERAGE SHOP","2839 EAST UNIVERSITY AVE.","DES MOINES","50317","POINT (-93.561474976 41.600294016)",,"POLK","1012400","IRISH WHISKIES","370","PERNOD RICARD USA","15627","JAMESON","12","1000","20.98","31.47","12","377.64","12.00","3.17"
"INV-61399400009","2023-08-18T00:00:00.000","5443","1ST STOP BEVERAGE SHOP","2839 EAST UNIVERSITY AVE.","DES MOINES","50317","POINT (-93.561474976 41.600294016)",,"POLK","1012400","IRISH WHISKIES","370","PERNOD RICARD USA","15648","JAMESON CASKMATES IPA","12","750","16.99","25.49","12","305.88","9.00","2.37"
"INV-61399400010","2023-08-18T00:00:00.000","5443","1ST STOP BEVERAGE SHOP","2839 EAST UNIVERSITY AVE.","DES MOINES","50317","POINT (-93.561474976 41.600294016)",,"POLK","1012400","IRISH WHISKIES","370","PERNOD RICARD USA","15658","JAMESON CASKMATES STOUT","12","750","17.49","26.24","12","314.88","9.00","2.37"
"INV-61399400011","2023-08-18T00:00:00.000","5443","1ST STOP BEVERAGE SHOP","2839 EAST UNIVERSITY AVE.","DES MOINES","50317","POINT (-93.561474976 41.600294016)",,"POLK","1012400","IRISH WHISKIES","370","PERNOD RICARD USA","15667","JAMESON BLACK BARREL","12","750","24.99","37.49","24","899.76","18.00","4.75"
"INV-61399400012","2023-08-18T00:00:00.000","5443","1ST STOP BEVERAGE SHOP","2839 EAST UNIVERSITY AVE.","DES MOINES","50317","POINT (-93.561474976 41.600294016)",,"POLK","1011500","BOTTLED IN BOND BOURBON","421","SAZERAC COMPANY  INC","16086","EARLY TIMES BOTTLED IN BOND","12","1000","13.00","19.50","1","19.50","1.00","0.26"
"INV-61399400013","2023-08-18T00:00:00.000","5443","1ST STOP BEVERAGE SHOP","2839 EAST UNIVERSITY AVE.","DES MOINES","50317","POINT (-93.561474976 41.600294016)",,"POLK","1701100","TEMPORARY & SPECIALTY PACKAGES","260","DIAGEO AMERICAS","17093","BP BULLEIT SINGLE BARREL","12","750","29.99","44.99","1","44.99","0.75","0.19"
"INV-61399400014","2023-08-18T00:00:00.000","5443","1ST STOP BEVERAGE SHOP","2839 EAST UNIVERSITY AVE.","DES MOINES","50317","POINT (-93.561474976 41.600294016)",,"POLK","1011200","STRAIGHT BOURBON WHISKIES","065","JIM BEAM BRANDS","19064","JIM BEAM","24","375","5.60","8.40","48","403.20","18.00","4.75"
"INV-61399400015","2023-08-18T00:00:00.000","5443","1ST STOP BEVERAGE SHOP","2839 EAST UNIVERSITY AVE.","DES MOINES","50317","POINT (-93.561474976 41.600294016)",,"POLK","1701100","TEMPORARY & SPECIALTY PACKAGES","065","JIM BEAM BRANDS","19239","KNOB CREEK 12YR","6","750","35.00","52.50","1","52.50","0.75","0.19"
